OID_,Join_Count,TARGET_FID,Field1,USER_Si_No,USER_Roof_Type,USER_Style,USER_Exterior,USER_Patio___deck,USER_Porch,USER_Attached_Garage,USER_Detached_Garage__shed,USER_Elevated,USER_Basement,USER_Building_Type,USER_Building_Diagram,FFH,Longitude,Latitude,PROP_CLASS,COST,CALC_ACRE,YR_CONSTR,DWELL,Areasqft,Occ,NumStories,BldgDmgPct,ContDmgPct,Block_y,Tract,Total,P65Over,P18Under,PNonWhite,PSingleParent,unitcost,Pdamagetotal,Id,OrigFID,Type,POINT_X,POINT_Y,Join_Count_1,TARGET_FID_1,release,capture_da,fake_heigh,OBJECTID_1,X,Y,Z,BUFF_DIST,Shape_Leng,labeled_el,label_elev,height,ORIG_FID,POINT_Z,POINT_M,NodeID
896,0,2081,908,2752,gable,colonial,alum/ vinyl,yes,no,yes,yes,no,yes,not split level ,bd2a,3.470066071000000,-74.605622999999994,40.528883989999997,2,137700,0.172200000000000,1970,1,7501.032226999999693,RES1,2,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,18.357473456032899,0.000000000000000,0, ,R,462765.229701999982353,617571.859393000020646,1,908,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1241,0.000000000000000,nan,8355.000000000000000
897,0,2577,909,2753,gable,ranch,brick,yes,yes,no,yes,no,yes,not split level ,bd2a,1.037517548000000,-74.605646969999995,40.528697999999999,15F,180000,0.172200000000000,1969,1,7501.032226999999693,GOV1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,23.996697328147601,0.000000000000000,0, ,R,462759.078349000017624,617498.212565000052564,1,909,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1530,0.000000000000000,nan,8644.000000000000000
898,0,1492,910,2754,gable,cape cod,alum/ vinyl,yes,yes,yes,no,no,yes,not split level ,bd2a,3.583084345000000,-74.605668010000002,40.528487990000002,2,182200,0.172200000000000,1965,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,24.289990295491599,0.000000000000000,0, ,R,462748.320032000017818,617425.777328000054695,1,910,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,900,0.000000000000000,nan,8014.000000000000000
899,0,4730,911,2755,gable,cape cod,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,3.420676231000000,-74.605676979999998,40.528285980000000,2,169800,0.172200000000000,1965,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,22.636884479552599,0.000000000000000,0, ,R,462750.579090000013821,617348.957229000050575,1,911,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2801,0.000000000000000,nan,9915.000000000000000
900,0,1779,912,2763,gable,colonial,alum/ vinyl,no,yes,yes,yes,no,yes,not split level ,bd2a,2.244977951000000,-74.604553969999998,40.530325009999999,2,179200,0.229600000000000,1941,1,10001.375980000000709,RES1,2,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,17.917534583076399,0.000000000000000,0, ,R,463070.993422000028659,618140.329359999974258,1,912,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1074,0.000000000000000,nan,8188.000000000000000
901,0,622,913,2765,gable,colonial,stucco,yes,yes,yes,yes,no,yes,lower entrance basemet garage ,bd2b,10.018715860000000,-74.604509960000001,40.530787019999998,2,220200,0.229600000000000,1965,1,10001.375980000000709,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,22.016970508891902,0.000000000000000,0, ,R,463077.202435999992304,618299.348291000002064,1,913,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,388,0.000000000000000,nan,7502.000000000000000
902,0,498,914,2770,gable,cape cod,alum/ vinyl,no,yes,no,no,no,yes,not split level ,bd2a,2.887620926000000,-74.603949970000002,40.530009010000001,2,128100,0.114800000000000,1956,1,5000.687987999999677,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,25.616475234487300,0.000000000000000,0, ,R,463240.000437000009697,617992.975267000030726,1,914,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,316,0.000000000000000,nan,7430.000000000000000
903,0,110,915,2771,gable,ranch,alum/ vinyl,no,yes,no,no,no,yes,not split level ,bd2a,2.107619762000000,-74.603766989999997,40.529978000000000,2,126100,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,16.811019628219000,0.000000000000000,0, ,R,463296.087967000028584,617983.616274000029080,1,915,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,69,0.000000000000000,nan,7183.000000000000000
904,0,2063,916,2772,gable,ranch,alum/ vinyl,no,no,no,no,no,yes,not split level ,bd2a,1.776815534000000,-74.603672029999998,40.530205979999998,2,97700,0.172200000000000,1954,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,13.024874049777900,0.000000000000000,0, ,R,463310.708382999990135,618083.780890000052750,1,916,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1225,0.000000000000000,nan,8339.000000000000000
905,0,1399,917,2773,gable,ranch,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,2.114655495000000,-74.603650990000006,40.530407990000000,2,121200,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,16.157776200952700,0.000000000000000,0, ,R,463317.326622000022326,618157.176331000053324,1,917,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,822,0.000000000000000,nan,7936.000000000000000
906,0,5609,918,2774,gable,ranch,alum/ vinyl,yes,yes,no,yes,no,yes,not split level ,bd2a,2.467831135000000,-74.603632970000007,40.530605000000001,2,102600,0.172200000000000,1951,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,13.678117477044101,0.000000000000000,0, ,R,463321.183022000011988,618227.931786000030115,1,918,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3306,0.000000000000000,nan,10420.000000000000000
907,0,5361,919,2775,gable,ranch,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,3.653273821000000,-74.603659030000003,40.530787979999999,2,151500,0.172200000000000,1958,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,20.197220251190899,0.000000000000000,0, ,R,463323.201285000017378,618304.962713000015356,1,919,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3160,0.000000000000000,nan,10274.000000000000000
908,0,238,920,2776,gable,ranch,alum/ vinyl,yes,yes,yes,no,no,yes,not split level ,bd2a,4.397649288000000,-74.603613019999997,40.531009009999998,2,176900,0.172200000000000,1964,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,23.583420874162801,0.000000000000000,0, ,R,463327.596473000012338,618381.380852999980561,1,920,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,159,0.000000000000000,nan,7273.000000000000000
909,0,3666,921,2779,gable,cape cod,alum/ vinyl,yes,yes,yes,no,no,yes,not split level ,bd2a,3.551060438000000,-74.604025989999997,40.531132020000001,2,131800,0.172200000000000,1965,1,7501.032226999999693,RES1,1,6.943170000000000,8.731804000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,17.570915043610299,15.674974000000001,0, ,R,463210.722280999994837,618385.707656000042334,1,921,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2166,0.000000000000000,nan,9280.000000000000000
910,0,6193,922,2781,gable,ranch,alum/ vinyl,yes,no,yes,yes,no,yes,not split level ,bd2a,1.849695683000000,-74.604056000000000,40.530732999999998,2,127300,0.172200000000000,1960,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,16.970997610406599,0.000000000000000,0, ,R,463202.210733000014443,618239.093572000041604,1,922,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3638,0.000000000000000,nan,10752.000000000000000
911,0,6195,923,2783,gable,ranch,wood shngl,no,no,yes,no,no,yes,not split level ,bd2a,3.160678148000000,-74.604096990000002,40.530325009999999,2,130700,0.172200000000000,1962,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,17.424268559938302,0.000000000000000,0, ,R,463190.639889999991283,618091.208040999947116,1,923,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3640,0.000000000000000,nan,10754.000000000000000
912,0,6539,924,2784,gable,ranch,alum/ vinyl,yes,no,no,no,no,yes,not split level ,bd2a,7.802622318000000,-74.603157039999999,40.531328989999999,2,113600,0.246200000000000,1950,1,10724.471680000000561,RES1,1,0.000010000000000,0.000010000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,10.592596389792501,0.000020000000000,0, ,R,463473.626364999974612,618470.823423000052571,1,924,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3844,0.000000000000000,nan,10958.000000000000000
913,0,1642,925,2785,gable,ranch,alum/ vinyl,no,no,yes,no,no ,yes,lower entrance basemet garage ,bd2b,7.758398533000000,-74.602903990000001,40.531310009999999,2,97500,0.291000000000000,1954,1,12675.959960000000137,RES1,1,0.000010000000000,0.000010000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,7.691725148049460,0.000020000000000,0, ,R,463538.384474000020418,618466.558585999999195,1,925,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,975,0.000000000000000,nan,8089.000000000000000
914,0,5242,926,2787,gable,colonial,alum/ vinyl,yes,no,no,no,yes,yes,full story foundation ,bd7,6.675388813000000,-74.602480029999995,40.531270990000003,2,95800,0.215200000000000,1940,1,9374.112305000000561,RES1,2,0.000000000000000,0.000000000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,10.219634337952400,0.000000000000000,0, ,R,463666.774340000003576,618446.009192000026815,1,926,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3092,0.000000000000000,nan,10206.000000000000000
915,0,0,927,2789,gable,cape cod,alum/ vinyl,no,yes,no,no,no,yes,not split level ,bd2a,2.672822714000000,-74.602031019999998,40.531278989999997,2,124300,0.172200000000000,1978,1,7501.032226999999693,RES1,1,7.289970000000000,9.147964000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,16.571052654937500,16.437933999999998,0,2986,C,463751.008236000023317,618475.574451999971643,1,927,0, ,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000,0.0000000,0,0.000000000000000,0.000000000000000,3041.000000000000000
916,0,4000,928,2790,gable,ranch,wood shngl,no,no,yes,yes,no,yes,not split level ,bd2a,3.486355782000000,-74.601738990000001,40.531238010000003,2,115700,0.172200000000000,1958,1,7501.032226999999693,RES1,1,0.000010000000000,0.000010000000000,3048,514,86,1.162790698000000,16.279069770000000,23.255813950000000,5.263157895000000,15.424543782592700,0.000020000000000,0, ,R,463867.449231999984477,618440.130571000045165,1,928,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2377,0.000000000000000,nan,9491.000000000000000
917,0,4739,929,2824,gable,ranch,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,2.205592155000000,-74.604792020000005,40.529686009999999,2,140000,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,18.664097921892601,0.000000000000000,0, ,R,463008.878718000021763,617875.949506000033580,1,929,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2805,0.000000000000000,nan,9919.000000000000000
918,0,6303,930,2826,gable,ranch,alum/ vinyl,no,yes,yes,no,no,yes,not split level ,bd2a,1.834619284000000,-74.604246020000005,40.529654999999998,2,115500,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,15.397880785561400,0.000000000000000,0, ,R,463167.696920000016689,617864.180502000031993,1,930,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3704,0.000000000000000,nan,10818.000000000000000
919,0,1777,931,2827,gable,ranch,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,1.686210036000000,-74.603970000000004,40.529644019999999,2,133100,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,17.744224524313601,0.000000000000000,0, ,R,463240.538739999989048,617860.193410999956541,1,931,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1072,0.000000000000000,nan,8186.000000000000000
920,0,6083,932,2838,gable,cape cod,alum/ vinyl,no,yes,no,no,no,yes,not split level ,bd2a,2.717186213000000,-74.601890030000007,40.529191980000000,2,109800,0.114800000000000,1958,1,5000.687987999999677,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,21.956978772417699,0.000000000000000,0, ,R,463793.626086000003852,617695.620006000041030,1,932,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3572,0.000000000000000,nan,10686.000000000000000
921,0,5740,933,2839,gable,ranch,alum/ vinyl,yes,no,no,no,no,yes,not split level ,bd2a,2.509522676000000,-74.602073009999998,40.529193990000003,2,136900,0.114800000000000,1954,1,5000.687987999999677,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,27.376233096028901,0.000000000000000,0, ,R,463743.594380000024103,617696.770780000020750,1,933,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3372,0.000000000000000,nan,10486.000000000000000
922,0,2392,934,2840,gable,ranch,wood shngl,yes,yes,yes,yes,no,yes,not split level ,bd2a,2.155868053000000,-74.602251960000004,40.529225009999998,2,113900,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,15.184576809311199,0.000000000000000,0, ,R,463681.486804999993183,617707.744422000017948,1,934,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1399,0.000000000000000,nan,8513.000000000000000
923,0,6190,935,2842,gable,ranch,alum/ vinyl,no,yes,yes,no,no,yes,not split level ,bd2a,3.777797461000000,-74.602879009999995,40.529249989999997,2,108100,0.172200000000000,1959,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,14.411349895404200,0.000000000000000,0, ,R,463508.862869000004139,617717.453365999972448,1,935,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3637,0.000000000000000,nan,10751.000000000000000
924,0,240,936,2844,gable,ranch,alum/ vinyl,no,yes,yes,no,no,yes,not split level ,bd2a,2.754131794000000,-74.603522990000002,40.529296000000002,2,137200,0.229600000000000,1956,1,10001.375980000000709,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,13.718112415167900,0.000000000000000,0, ,R,463324.614031000004616,617735.691527000046335,1,936,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,160,0.000000000000000,nan,7274.000000000000000
925,0,111,937,2845,gable,ranch,wood shngl,yes,no,yes,no,no,yes,not split level ,bd2a,2.307262421000000,-74.603870009999994,40.529316999999999,2,133500,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,17.797550518376099,0.000000000000000,0, ,R,463233.033282999997027,617741.810035999980755,1,937,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,70,0.000000000000000,nan,7184.000000000000000
926,0,1487,938,2846,gable,ranch,alum/ vinyl,yes,yes,no,no,no,yes,not split level ,bd2a,3.719484806000000,-74.604136969999999,40.529329990000001,2,154900,0.172200000000000,1969,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,20.650491200722598,0.000000000000000,0, ,R,463160.213719999999739,617746.995884999982081,1,938,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,898,0.000000000000000,nan,8012.000000000000000
927,0,2825,939,2847,gable,ranch,asbestos,yes,no,yes,no,no,yes,not split level ,bd2a,2.928498507000000,-74.604406030000007,40.529342980000003,2,139700,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,18.624103426345702,0.000000000000000,0, ,R,463083.641579999995884,617752.004322999971919,1,939,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1678,0.000000000000000,nan,8792.000000000000000
928,0,1663,940,2848,gable,ranch,wood shngl,no,yes,yes,no,no,yes,not split level ,bd2a,2.836707592000000,-74.604674000000003,40.529355010000003,2,134500,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,17.930865503532502,0.000000000000000,0, ,R,463008.626287000020966,617759.346366000012495,1,940,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,983,0.000000000000000,nan,8097.000000000000000
929,0,997,941,2849,gable,ranch,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,2.603647232000000,-74.604920010000001,40.529484009999997,2,149500,0.229600000000000,1955,1,10001.375980000000709,RES1,1,0.000000000000000,0.000000000000000,3049,514,81,25.925925929999998,24.691358019999999,18.518518520000001,3.571428571000000,14.947943192912501,0.000000000000000,0, ,R,462959.037088999990374,617802.969963000039570,1,941,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,606,0.000000000000000,nan,7720.000000000000000
930,0,2208,942,2810,gable,ranch,wood shngl,yes,no,no,yes,no,yes,not split level ,bd2a,3.145348310000000,-74.602912959999998,40.530259999999998,2,176200,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,23.490100384553401,0.000000000000000,0, ,R,463537.266701999993529,618084.305043000029400,1,942,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1322,0.000000000000000,nan,8436.000000000000000
931,0,3296,943,2814,gable,ranch,alum/ vinyl,no,yes,no,yes,no,yes,not split level ,bd2a,2.580421686000000,-74.601837979999999,40.530199990000000,2,115600,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,15.411212284076999,0.000000000000000,0, ,R,463837.687944000004791,618061.309890000033192,1,943,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,1952,0.000000000000000,nan,9066.000000000000000
932,0,367,944,2816,gable,ranch,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,2.878287077000000,-74.601504969999993,40.529850000000003,2,139800,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,18.637434924861299,0.000000000000000,0, ,R,463892.858382000005804,617937.207672000047751,1,944,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,233,0.000000000000000,nan,7347.000000000000000
933,0,4257,945,2817,gable,ranch,alum/ vinyl,yes,yes,no,yes,no,yes,not split level ,bd2a,4.806673527000000,-74.601749970000000,40.529880009999999,2,130700,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,17.424268559938302,0.000000000000000,0, ,R,463819.754110999987461,617954.748813000041991,1,945,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2534,0.000000000000000,nan,9648.000000000000000
934,0,619,946,2818,gable,ranch,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,2.973127365000000,-74.602019029999994,40.529881019999998,2,113000,0.172200000000000,1950,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,15.064593322670399,0.000000000000000,0, ,R,463754.142378000018653,617946.945576000027359,1,946,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,386,0.000000000000000,nan,7500.000000000000000
935,0,5860,947,2819,gable,ranch,alum/ vinyl,no,no,no,yes,no,yes,not split level ,bd2a,2.585631609000000,-74.602287000000004,40.529896979999997,2,128400,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,17.117644094078599,0.000000000000000,0, ,R,463678.709900000016205,617952.937381000025198,1,947,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3447,0.000000000000000,nan,10561.000000000000000
936,0,5468,948,2820,gable,ranch,wood shngl,no,no,no,yes,no,yes,not split level ,bd2a,2.320263147000000,-74.602555969999997,40.529913999999998,2,155700,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,20.757143188847699,0.000000000000000,0, ,R,463607.388235000020359,617958.957306999946013,1,948,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,3221,0.000000000000000,nan,10335.000000000000000
937,0,1125,949,2821,gable,ranch,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,2.847631693000000,-74.602827970000007,40.529924979999997,2,130300,0.172200000000000,1956,1,7501.032226999999693,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,17.370942565875701,0.000000000000000,0, ,R,463529.072115999995731,617963.603496000054292,1,949,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,697,0.000000000000000,nan,7811.000000000000000
938,0,3556,950,2822,gable,ranch,alum/ vinyl,no,no,no,no,no,yes,not split level ,bd2a,2.752928495000000,-74.603067019999997,40.529968990000000,2,105900,0.229600000000000,1956,1,10001.375980000000709,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,10.588543037655100,0.000000000000000,0, ,R,463434.963056000007782,617971.982228999957442,1,950,1, ,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2102,0.000000000000000,nan,9216.000000000000000
939,0,4254,951,2904,gable,ranch,alum/ vinyl,yes,no,no,yes,no,yes,not split level ,bd2a,0.946701229000000,-74.601022000000000,40.530150999999996,2,118600,0.160700000000000,1956,1,7000.091797000000042,RES1,1,0.000000000000000,0.000000000000000,3050,514,37,8.108108108000000,27.027027029999999,37.837837839999999,7.142857143000000,16.942634959562699,0.000000000000000,0, ,R,464044.290050000010524,618046.155797000043094,1,951,2,8/21/2020-10/7/2020,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.0000000,10.0000000,2531,0.000000000000000,nan,9645.000000000000000
