"","dist_F7413","dist_F7537","dist_F9689","RID","min_dist","min_FID","min_inv_dist","Block_y","Tract","BID"
"370",8,54,75,9756,8,"7413",0.125,1016,515,"1016515"
"371",28,30,97,9744,28,"7413",0.0357142857142857,1017,515,"1017515"
"372",10,39,79,7627,10,"7413",0.1,1017,515,"1017515"
"373",14,41,83,7245,14,"7413",0.0714285714285714,1017,515,"1017515"
"374",15,42,84,9191,15,"7413",0.0666666666666667,1017,515,"1017515"
"375",16,43,85,7779,16,"7413",0.0625,1017,515,"1017515"
"376",21,48,90,7625,21,"7413",0.0476190476190476,1017,515,"1017515"
"377",23,50,92,9255,23,"7413",0.0434782608695652,1017,515,"1017515"
"378",24,51,93,7557,24,"7413",0.0416666666666667,1017,515,"1017515"
"379",26,53,95,10858,26,"7413",0.0384615384615385,1017,515,"1017515"
"380",25,57,94,10316,25,"7413",0.04,1017,515,"1017515"
"381",24,58,93,9622,24,"7413",0.0416666666666667,1017,515,"1017515"
"382",23,59,92,8413,23,"7413",0.0434782608695652,1017,515,"1017515"
"383",20,59,89,8694,20,"7413",0.05,1017,515,"1017515"
"384",18,57,87,7405,18,"7413",0.0555555555555556,1017,515,"1017515"
"385",13,52,82,9626,13,"7413",0.0769230769230769,1017,515,"1017515"
"386",12,51,81,10539,12,"7413",0.0833333333333333,1017,515,"1017515"
"387",31,51,100,7399,31,"7413",0.032258064516129,1018,515,"1018515"
"388",21,28,90,10532,21,"7413",0.0476190476190476,1019,515,"1019515"
"389",25,28,94,7550,25,"7413",0.04,1019,515,"1019515"
"390",26,29,95,10244,26,"7413",0.0384615384615385,1019,515,"1019515"
"391",29,32,98,7472,29,"7413",0.0344827586206897,1019,515,"1019515"
"392",31,34,100,9110,31,"7413",0.032258064516129,1019,515,"1019515"
"393",34,37,103,9250,34,"7413",0.0294117647058824,1019,515,"1019515"
"394",36,39,105,8976,36,"7413",0.0277777777777778,1019,515,"1019515"
"395",38,41,107,8480,38,"7413",0.0263157894736842,1019,515,"1019515"
"396",35,47,104,7397,35,"7413",0.0285714285714286,1019,515,"1019515"
"397",32,47,101,8827,32,"7413",0.03125,1019,515,"1019515"
"398",25,40,94,8615,25,"7413",0.04,1019,515,"1019515"
"399",24,39,93,7621,24,"7413",0.0416666666666667,1019,515,"1019515"
"400",21,36,90,10659,21,"7413",0.0476190476190476,1019,515,"1019515"
"401",22,37,91,9862,22,"7413",0.0454545454545455,1019,515,"1019515"
"402",20,35,89,9958,20,"7413",0.05,1019,515,"1019515"
"403",54,101,113,7276,54,"7413",0.0185185185185185,1020,515,"1020515"
"404",58,105,117,9009,58,"7413",0.0172413793103448,1020,515,"1020515"
"405",59,106,118,8344,59,"7413",0.0169491525423729,1020,515,"1020515"
"406",62,109,121,8343,62,"7413",0.0161290322580645,1020,515,"1020515"
"407",63,110,122,7352,63,"7413",0.0158730158730159,1020,515,"1020515"
"408",65,112,124,8571,65,"7413",0.0153846153846154,1020,515,"1020515"
"409",66,113,125,8342,66,"7413",0.0151515151515152,1020,515,"1020515"
"410",68,115,127,10275,68,"7413",0.0147058823529412,1020,515,"1020515"
"411",49,96,108,8338,49,"7413",0.0204081632653061,1021,515,"1021515"
"412",52,99,111,8091,52,"7413",0.0192307692307692,1021,515,"1021515"
"413",51,98,110,9152,51,"7413",0.0196078431372549,1021,515,"1021515"
"414",53,100,112,9905,53,"7413",0.0188679245283019,1021,515,"1021515"
"415",55,102,114,9350,55,"7413",0.0181818181818182,1021,515,"1021515"
"416",56,103,115,7935,56,"7413",0.0178571428571429,1021,515,"1021515"
"417",58,105,117,10273,58,"7413",0.0172413793103448,1021,515,"1021515"
"418",61,108,120,8438,61,"7413",0.0163934426229508,1021,515,"1021515"
"419",63,110,122,8364,63,"7413",0.0158730158730159,1021,515,"1021515"
"420",62,109,121,9654,62,"7413",0.0161290322580645,1021,515,"1021515"
"421",64,110,125,8859,64,"7413",0.015625,1021,515,"1021515"
"422",65,111,129,10956,65,"7413",0.0153846153846154,1021,515,"1021515"
"423",70,117,129,7874,70,"7413",0.0142857142857143,1021,515,"1021515"
"424",68,115,127,8568,68,"7413",0.0147058823529412,1021,515,"1021515"
"425",64,111,123,7716,64,"7413",0.015625,1021,515,"1021515"
"426",62,109,121,10337,62,"7413",0.0161290322580645,1021,515,"1021515"
"427",58,105,117,10338,58,"7413",0.0172413793103448,1021,515,"1021515"
"428",60,107,119,8340,60,"7413",0.0166666666666667,1021,515,"1021515"
"429",55,102,114,8573,55,"7413",0.0181818181818182,1021,515,"1021515"
"430",38,85,97,10628,38,"7413",0.0263157894736842,1022,515,"1022515"
"431",41,88,100,7268,41,"7413",0.024390243902439,1022,515,"1022515"
"432",43,90,102,7932,43,"7413",0.0232558139534884,1022,515,"1022515"
"433",45,92,104,8010,45,"7413",0.0222222222222222,1022,515,"1022515"
"434",46,93,105,7266,46,"7413",0.0217391304347826,1022,515,"1022515"
"435",48,95,107,9910,48,"7413",0.0208333333333333,1022,515,"1022515"
"436",52,99,111,8009,52,"7413",0.0192307692307692,1022,515,"1022515"
"437",50,97,109,8433,50,"7413",0.02,1022,515,"1022515"
"438",52,99,111,8327,52,"7413",0.0192307692307692,1022,515,"1022515"
"439",59,106,118,10685,59,"7413",0.0169491525423729,1022,515,"1022515"
"440",54,100,119,9146,54,"7413",0.0185185185185185,1022,515,"1022515"
"441",58,104,120,7807,58,"7413",0.0172413793103448,1022,515,"1022515"
"442",57,104,116,8328,57,"7413",0.0175438596491228,1022,515,"1022515"
"443",55,102,114,10418,55,"7413",0.0181818181818182,1022,515,"1022515"
"444",52,99,111,9912,52,"7413",0.0192307692307692,1022,515,"1022515"
"445",53,100,112,10559,53,"7413",0.0188679245283019,1022,515,"1022515"
"446",46,93,105,7501,46,"7413",0.0217391304347826,1022,515,"1022515"
"447",45,92,104,7873,45,"7413",0.0222222222222222,1022,515,"1022515"
"448",33,80,92,7582,33,"7413",0.0303030303030303,1023,515,"1023515"
"449",34,81,93,8326,34,"7413",0.0294117647058824,1023,515,"1023515"
"450",35,82,94,9770,35,"7413",0.0285714285714286,1023,515,"1023515"
"451",37,84,96,8167,37,"7413",0.027027027027027,1023,515,"1023515"
"452",40,87,99,7805,40,"7413",0.025,1023,515,"1023515"
"453",43,90,102,9644,43,"7413",0.0232558139534884,1023,515,"1023515"
"454",44,91,103,9907,44,"7413",0.0227272727272727,1023,515,"1023515"
"455",47,94,106,8562,47,"7413",0.0212765957446809,1023,515,"1023515"
"456",48,94,113,9001,48,"7413",0.0208333333333333,1023,515,"1023515"
"457",49,96,108,9574,49,"7413",0.0204081632653061,1023,515,"1023515"
"458",48,95,107,10951,48,"7413",0.0208333333333333,1023,515,"1023515"
"459",47,94,106,10268,47,"7413",0.0212765957446809,1023,515,"1023515"
"460",40,87,99,8935,40,"7413",0.025,1023,515,"1023515"
"461",25,72,84,7865,25,"7413",0.04,1024,515,"1024515"
"462",29,76,88,8164,29,"7413",0.0344827586206897,1024,515,"1024515"
"463",33,80,92,7924,33,"7413",0.0303030303030303,1024,515,"1024515"
"464",38,85,97,9342,38,"7413",0.0263157894736842,1024,515,"1024515"
"465",37,84,96,10326,37,"7413",0.027027027027027,1024,515,"1024515"
"466",39,86,98,8159,39,"7413",0.0256410256410256,1024,515,"1024515"
"467",40,87,99,8923,40,"7413",0.025,1024,515,"1024515"
"468",41,87,102,8554,41,"7413",0.024390243902439,1024,515,"1024515"
"469",42,88,107,9475,42,"7413",0.0238095238095238,1024,515,"1024515"
"470",46,92,108,10552,46,"7413",0.0217391304347826,1024,515,"1024515"
"471",42,88,107,9886,42,"7413",0.0238095238095238,1024,515,"1024515"
"472",47,93,107,10128,47,"7413",0.0212765957446809,1024,515,"1024515"
"473",47,94,106,9888,47,"7413",0.0212765957446809,1024,515,"1024515"
"474",45,92,104,8707,45,"7413",0.0222222222222222,1024,515,"1024515"
"475",44,91,103,10263,44,"7413",0.0227272727272727,1024,515,"1024515"
"476",39,86,98,8632,39,"7413",0.0256410256410256,1024,515,"1024515"
"477",36,83,95,10328,36,"7413",0.0277777777777778,1024,515,"1024515"
"478",33,80,92,9271,33,"7413",0.0303030303030303,1024,515,"1024515"
"479",45,92,104,8336,45,"7413",0.0222222222222222,1025,515,"1025515"
"480",51,98,110,9215,51,"7413",0.0196078431372549,1025,515,"1025515"
"481",53,100,112,7713,53,"7413",0.0188679245283019,1025,515,"1025515"
"482",55,102,114,8641,55,"7413",0.0181818181818182,1025,515,"1025515"
"483",56,103,115,9501,56,"7413",0.0178571428571429,1025,515,"1025515"
"484",57,104,116,8788,57,"7413",0.0175438596491228,1025,515,"1025515"
"485",59,106,118,7808,59,"7413",0.0169491525423729,1025,515,"1025515"
"486",58,104,120,7429,58,"7413",0.0172413793103448,1025,515,"1025515"
"487",60,106,124,10132,60,"7413",0.0166666666666667,1025,515,"1025515"
"488",62,109,121,9988,62,"7413",0.0161290322580645,1025,515,"1025515"
"489",56,103,115,7585,56,"7413",0.0178571428571429,1025,515,"1025515"
"490",57,104,116,10892,57,"7413",0.0175438596491228,1025,515,"1025515"
"491",52,99,111,9904,52,"7413",0.0192307692307692,1025,515,"1025515"
"492",54,101,113,9773,54,"7413",0.0185185185185185,1025,515,"1025515"
"493",46,93,105,10271,46,"7413",0.0217391304347826,1025,515,"1025515"
"494",21,68,80,7797,21,"7413",0.0476190476190476,1026,515,"1026515"
"495",24,71,83,7170,24,"7413",0.0416666666666667,1026,515,"1026515"
"496",23,70,82,7999,23,"7413",0.0434782608695652,1026,515,"1026515"
"497",26,73,85,10127,26,"7413",0.0384615384615385,1026,515,"1026515"
"498",27,74,86,8552,27,"7413",0.037037037037037,1026,515,"1026515"
"499",31,78,90,7573,31,"7413",0.032258064516129,1026,515,"1026515"
"500",36,82,95,7636,36,"7413",0.0277777777777778,1026,515,"1026515"
"501",40,86,103,9896,40,"7413",0.025,1026,515,"1026515"
"502",41,88,100,10550,41,"7413",0.024390243902439,1026,515,"1026515"
"503",37,84,96,9640,37,"7413",0.027027027027027,1026,515,"1026515"
"504",36,83,95,9135,36,"7413",0.0277777777777778,1026,515,"1026515"
"505",35,82,94,8778,35,"7413",0.0285714285714286,1026,515,"1026515"
"506",33,80,92,7922,33,"7413",0.0303030303030303,1026,515,"1026515"
"507",30,77,89,10946,30,"7413",0.0333333333333333,1026,515,"1026515"
"508",29,76,88,10325,29,"7413",0.0344827586206897,1026,515,"1026515"
"509",27,74,86,8426,27,"7413",0.037037037037037,1026,515,"1026515"
"510",14,61,73,10615,14,"7413",0.0714285714285714,1027,515,"1027515"
"511",12,58,74,7918,12,"7413",0.0833333333333333,1027,515,"1027515"
"512",10,56,76,10123,10,"7413",0.1,1027,515,"1027515"
"513",12,58,79,9560,12,"7413",0.0833333333333333,1027,515,"1027515"
"514",17,63,84,7569,17,"7413",0.0588235294117647,1027,515,"1027515"
"515",18,64,85,8066,18,"7413",0.0555555555555556,1027,515,"1027515"
"516",30,76,97,9691,30,"7413",0.0333333333333333,1027,515,"1027515"
"517",25,71,92,9199,25,"7413",0.04,1027,515,"1027515"
"518",35,82,94,9868,35,"7413",0.0285714285714286,1027,515,"1027515"
"519",32,79,91,7419,32,"7413",0.03125,1027,515,"1027515"
"520",33,80,92,10407,33,"7413",0.0303030303030303,1027,515,"1027515"
"521",34,81,93,8069,34,"7413",0.0294117647058824,1027,515,"1027515"
"522",31,78,90,8703,31,"7413",0.032258064516129,1027,515,"1027515"
"523",28,75,87,8420,28,"7413",0.0357142857142857,1027,515,"1027515"
"524",26,73,85,7572,26,"7413",0.0384615384615385,1027,515,"1027515"
"525",25,72,84,7258,25,"7413",0.04,1027,515,"1027515"
"526",23,70,82,8921,23,"7413",0.0434782608695652,1027,515,"1027515"
"527",8,54,75,10113,8,"7413",0.125,1028,515,"1028515"
"528",11,57,78,10319,11,"7413",0.0909090909090909,1028,515,"1028515"
"529",14,60,81,9334,14,"7413",0.0714285714285714,1028,515,"1028515"
"530",16,62,83,8492,16,"7413",0.0625,1028,515,"1028515"
"531",17,63,84,7786,17,"7413",0.0588235294117647,1028,515,"1028515"
"532",22,68,89,9851,22,"7413",0.0454545454545455,1028,515,"1028515"
"533",24,70,91,8913,24,"7413",0.0416666666666667,1028,515,"1028515"
"534",23,69,90,10743,23,"7413",0.0434782608695652,1028,515,"1028515"
"535",22,68,89,9050,22,"7413",0.0454545454545455,1028,515,"1028515"
"536",18,64,85,7789,18,"7413",0.0555555555555556,1028,515,"1028515"
"537",17,63,84,9338,17,"7413",0.0588235294117647,1028,515,"1028515"
"538",8,54,75,9054,8,"7413",0.125,1028,515,"1028515"
"539",74,46,125,9821,46,"7537",0.0217391304347826,2000,515,"2000515"
"540",78,50,119,9819,50,"7537",0.02,2000,515,"2000515"
"541",76,48,121,10435,48,"7537",0.0208333333333333,2000,515,"2000515"
"542",78,50,119,8737,50,"7537",0.02,2000,515,"2000515"
"543",77,48,117,10705,48,"7537",0.0208333333333333,2000,515,"2000515"
"544",65,37,124,8107,37,"7537",0.027027027027027,2001,515,"2001515"
"545",66,38,125,8740,38,"7537",0.0263157894736842,2001,515,"2001515"
"546",67,39,126,10437,39,"7537",0.0256410256410256,2001,515,"2001515"
"547",76,48,121,7294,48,"7537",0.0208333333333333,2001,515,"2001515"
"548",63,35,122,8881,35,"7537",0.0285714285714286,2002,515,"2002515"
"549",61,45,130,8111,45,"7537",0.0222222222222222,2002,515,"2002515"
"550",59,43,128,8110,43,"7537",0.0232558139534884,2002,515,"2002515"
"551",63,47,132,7527,47,"7537",0.0212765957446809,2002,515,"2002515"
"552",67,51,136,8389,51,"7537",0.0196078431372549,2002,515,"2002515"
"553",68,52,137,10012,52,"7537",0.0192307692307692,2002,515,"2002515"
"554",68,40,127,7749,40,"7537",0.025,2002,515,"2002515"
"555",67,39,126,8595,39,"7537",0.0256410256410256,2002,515,"2002515"
"556",66,38,125,8882,38,"7537",0.0263157894736842,2002,515,"2002515"
"557",60,50,129,8193,50,"7537",0.02,2003,515,"2003515"
"558",69,53,138,7528,53,"7537",0.0188679245283019,2003,515,"2003515"
"559",68,52,137,8190,52,"7537",0.0192307692307692,2003,515,"2003515"
"560",67,51,136,9605,51,"7537",0.0196078431372549,2003,515,"2003515"
"561",66,50,135,7301,50,"7537",0.02,2003,515,"2003515"
"562",63,47,132,7755,47,"7537",0.0212765957446809,2003,515,"2003515"
"563",47,38,116,7604,38,"7537",0.0263157894736842,2004,515,"2004515"
"564",47,39,116,7538,39,"7537",0.0256410256410256,2004,515,"2004515"
"565",48,40,117,8401,40,"7537",0.025,2004,515,"2004515"
"566",49,41,118,8748,41,"7537",0.024390243902439,2004,515,"2004515"
"567",50,42,119,10715,42,"7537",0.0238095238095238,2004,515,"2004515"
"568",52,44,121,7759,44,"7537",0.0227272727272727,2004,515,"2004515"
"569",51,45,120,10303,45,"7537",0.0222222222222222,2004,515,"2004515"
"570",52,48,121,8604,48,"7537",0.0208333333333333,2004,515,"2004515"
"571",54,50,123,9308,50,"7537",0.02,2004,515,"2004515"
"572",60,50,129,9534,50,"7537",0.02,2004,515,"2004515"
"573",57,47,126,8273,47,"7537",0.0212765957446809,2004,515,"2004515"
"574",43,39,112,10593,39,"7537",0.0256410256410256,2005,515,"2005515"
"575",39,49,108,10856,39,"7413",0.0256410256410256,2005,515,"2005515"
"576",42,52,111,7836,42,"7413",0.0238095238095238,2005,515,"2005515"
"577",44,52,113,8529,44,"7413",0.0227272727272727,2005,515,"2005515"
"578",48,40,117,9419,40,"7537",0.025,2005,515,"2005515"
"579",48,40,117,8609,40,"7537",0.025,2005,515,"2005515"
"580",49,41,118,8525,41,"7537",0.024390243902439,2005,515,"2005515"
"581",50,42,119,10168,42,"7537",0.0238095238095238,2005,515,"2005515"
"582",29,57,98,7323,29,"7413",0.0344827586206897,2006,515,"2006515"
"583",40,54,109,9839,40,"7413",0.025,2006,515,"2006515"
"584",29,57,98,10534,29,"7413",0.0344827586206897,2007,515,"2007515"
"585",23,59,92,9554,23,"7413",0.0434782608695652,2007,515,"2007515"
"586",28,56,97,8541,28,"7413",0.0357142857142857,2007,515,"2007515"
"587",24,58,93,7152,24,"7413",0.0416666666666667,2007,515,"2007515"
"588",29,69,96,8619,29,"7413",0.0344827586206897,2007,515,"2007515"
"589",36,61,105,8692,36,"7413",0.0277777777777778,2007,515,"2007515"
"590",31,69,98,9044,31,"7413",0.032258064516129,2007,515,"2007515"
"591",32,60,101,7242,32,"7413",0.03125,2007,515,"2007515"
"592",26,72,93,8834,26,"7413",0.0384615384615385,2008,515,"2008515"
"593",28,68,95,10861,28,"7413",0.0357142857142857,2008,515,"2008515"
"594",22,68,89,9331,22,"7413",0.0454545454545455,2009,515,"2009515"
"595",30,76,97,10795,30,"7413",0.0333333333333333,2009,515,"2009515"
"596",34,80,101,8297,34,"7413",0.0294117647058824,2009,515,"2009515"
"597",26,72,93,10605,26,"7413",0.0384615384615385,2009,515,"2009515"
"598",24,70,91,8491,24,"7413",0.0416666666666667,2009,515,"2009515"
"599",27,73,94,10739,27,"7413",0.037037037037037,2009,515,"2009515"
"600",28,74,95,7633,28,"7413",0.0357142857142857,2010,515,"2010515"
"601",29,75,96,8916,29,"7413",0.0344827586206897,2010,515,"2010515"
"602",37,83,103,10477,37,"7413",0.027027027027027,2010,515,"2010515"
"603",40,86,106,9758,40,"7413",0.025,2010,515,"2010515"
"604",41,87,107,7565,41,"7413",0.024390243902439,2010,515,"2010515"
"605",38,81,105,7564,38,"7413",0.0263157894736842,2010,515,"2010515"
"606",36,81,103,7687,36,"7413",0.0277777777777778,2010,515,"2010515"
"607",33,79,100,7788,33,"7413",0.0303030303030303,2010,515,"2010515"
"608",32,78,99,10404,32,"7413",0.03125,2010,515,"2010515"
"609",37,83,103,8421,37,"7413",0.027027027027027,2011,515,"2011515"
"610",42,88,107,9694,42,"7413",0.0238095238095238,2011,515,"2011515"
"611",44,90,109,10124,44,"7413",0.0227272727272727,2011,515,"2011515"
"612",48,94,113,8497,48,"7413",0.0208333333333333,2011,515,"2011515"
"613",43,86,110,8152,43,"7413",0.0232558139534884,2011,515,"2011515"
"614",41,87,107,9201,41,"7413",0.024390243902439,2011,515,"2011515"
"615",40,86,106,8700,40,"7413",0.025,2011,515,"2011515"
"616",36,82,102,9055,36,"7413",0.0277777777777778,2011,515,"2011515"
"617",40,86,105,10745,40,"7413",0.025,2012,515,"2012515"
"618",43,89,108,10050,43,"7413",0.0232558139534884,2012,515,"2012515"
"619",50,96,115,9205,50,"7413",0.02,2012,515,"2012515"
"620",55,99,120,8073,55,"7413",0.0181818181818182,2012,515,"2012515"
"621",49,92,116,10673,49,"7413",0.0204081632653061,2012,515,"2012515"
"622",50,93,117,10256,50,"7413",0.02,2012,515,"2012515"
"623",49,94,114,8773,49,"7413",0.0204081632653061,2012,515,"2012515"
"624",46,92,111,10409,46,"7413",0.0217391304347826,2012,515,"2012515"
"625",44,90,109,8213,44,"7413",0.0227272727272727,2012,515,"2012515"
"626",43,89,108,7422,43,"7413",0.0232558139534884,2012,515,"2012515"
"627",47,93,112,9900,47,"7413",0.0212765957446809,2013,515,"2013515"
"628",42,88,107,7574,42,"7413",0.0238095238095238,2012,515,"2012515"
"629",55,101,120,10681,55,"7413",0.0181818181818182,2013,515,"2013515"
"630",57,103,122,10200,57,"7413",0.0175438596491228,2013,515,"2013515"
"631",61,105,126,8080,61,"7413",0.0163934426229508,2013,515,"2013515"
"632",53,99,118,10197,53,"7413",0.0188679245283019,2013,515,"2013515"
"633",52,98,117,8704,52,"7413",0.0192307692307692,2013,515,"2013515"
"634",49,95,114,8003,49,"7413",0.0204081632653061,2013,515,"2013515"
"635",53,99,118,8638,53,"7413",0.0188679245283019,2014,515,"2014515"
"636",55,101,120,8083,55,"7413",0.0181818181818182,2014,515,"2014515"
"637",62,108,127,7869,62,"7413",0.0161290322580645,2014,515,"2014515"
"638",64,110,129,7868,64,"7413",0.015625,2014,515,"2014515"
"639",61,107,126,8934,61,"7413",0.0163934426229508,2014,515,"2014515"
"640",65,111,130,8713,65,"7413",0.0153846153846154,2014,515,"2014515"
"641",66,112,131,9493,66,"7413",0.0151515151515152,2014,515,"2014515"
"642",61,104,128,8709,61,"7413",0.0163934426229508,2014,515,"2014515"
"643",61,105,126,8563,61,"7413",0.0163934426229508,2014,515,"2014515"
"644",59,105,124,9767,59,"7413",0.0169491525423729,2014,515,"2014515"
"645",55,101,120,10129,55,"7413",0.0181818181818182,2014,515,"2014515"
"646",66,112,130,9505,66,"7413",0.0151515151515152,2015,515,"2015515"
"647",67,113,131,9068,67,"7413",0.0149253731343284,2015,515,"2015515"
"648",64,110,129,7709,64,"7413",0.015625,2015,515,"2015515"
"649",60,106,125,9274,60,"7413",0.0166666666666667,2015,515,"2015515"
"650",70,113,137,8786,70,"7413",0.0142857142857143,2016,515,"2016515"
"651",69,112,136,8933,69,"7413",0.0144927536231884,2016,515,"2016515"
"652",66,109,133,8712,66,"7413",0.0151515151515152,2017,515,"2017515"
"653",67,110,134,10201,67,"7413",0.0149253731343284,2017,515,"2017515"
"654",63,106,130,9980,63,"7413",0.0158730158730159,2017,515,"2017515"
"655",33,76,100,8836,33,"7413",0.0303030303030303,2018,515,"2018515"
"656",36,79,103,10793,36,"7413",0.0277777777777778,2018,515,"2018515"
"657",43,86,110,8333,43,"7413",0.0232558139534884,2018,515,"2018515"
"658",44,87,111,9130,44,"7413",0.0227272727272727,2018,515,"2018515"
"659",55,98,122,10258,55,"7413",0.0181818181818182,2019,515,"2019515"
"660",47,49,116,9245,47,"7413",0.0212765957446809,2020,515,"2020515"
"661",46,50,115,7141,46,"7413",0.0217391304347826,2020,515,"2020515"
"662",45,51,114,9434,45,"7413",0.0222222222222222,2020,515,"2020515"
"663",44,52,113,9833,44,"7413",0.0227272727272727,2020,515,"2020515"
"664",41,51,110,7394,41,"7413",0.024390243902439,2020,515,"2020515"
"665",39,55,108,7471,39,"7413",0.0256410256410256,2020,515,"2020515"
"666",37,57,106,9545,37,"7413",0.027027027027027,2020,515,"2020515"
"667",36,58,105,8306,36,"7413",0.0277777777777778,2020,515,"2020515"
"668",37,63,104,9746,37,"7413",0.027027027027027,2020,515,"2020515"
"669",Inf,Inf,Inf,7828,Inf,"7413",0,2022,515,"2022515"
"670",76,48,128,7132,48,"7537",0.0208333333333333,2022,515,"2022515"
"671",78,50,130,9095,50,"7537",0.02,2022,515,"2022515"
"672",74,84,141,9098,74,"7413",0.0135135135135135,3000,514,"3000514"
"673",74,87,141,10843,74,"7413",0.0135135135135135,3000,514,"3000514"
"674",73,88,140,10779,73,"7413",0.0136986301369863,3000,514,"3000514"
"675",62,98,129,8475,62,"7413",0.0161290322580645,3001,514,"3001514"
"676",69,89,136,9815,69,"7413",0.0144927536231884,3001,514,"3001514"
"677",67,91,134,9030,67,"7413",0.0149253731343284,3001,514,"3001514"
"678",65,93,132,9680,65,"7413",0.0153846153846154,3001,514,"3001514"
"679",63,95,130,7834,63,"7413",0.0158730158730159,3001,514,"3001514"
"680",64,95,131,10716,64,"7413",0.015625,3002,514,"3002514"
"681",65,94,132,10451,65,"7413",0.0153846153846154,3003,514,"3003514"
"682",69,89,136,10914,69,"7413",0.0144927536231884,3003,514,"3003514"
"683",65,96,132,7757,65,"7413",0.0153846153846154,3003,514,"3003514"
"684",71,90,138,8675,71,"7413",0.0140845070422535,3003,514,"3003514"
"685",72,89,139,10847,72,"7413",0.0138888888888889,3003,514,"3003514"
"686",92,134,159,7796,92,"7413",0.0108695652173913,3005,514,"3005514"
"687",87,129,154,10195,87,"7413",0.0114942528735632,3005,514,"3005514"
"688",95,137,162,7496,95,"7413",0.0105263157894737,3005,514,"3005514"
"689",69,111,136,7853,69,"7413",0.0144927536231884,3005,514,"3005514"
"690",67,109,134,10606,67,"7413",0.0149253731343284,3005,514,"3005514"
"691",66,108,133,7852,66,"7413",0.0151515151515152,3005,514,"3005514"
"692",59,101,126,8488,59,"7413",0.0169491525423729,3006,514,"3006514"
"693",73,115,140,8837,73,"7413",0.0136986301369863,3007,514,"3007514"
"694",70,112,137,9452,70,"7413",0.0142857142857143,3007,514,"3007514"
"695",67,109,134,7560,67,"7413",0.0149253731343284,3007,514,"3007514"
"696",76,118,143,10608,76,"7413",0.0131578947368421,3007,514,"3007514"
"697",95,137,162,9884,95,"7413",0.0105263157894737,3010,514,"3010514"
"698",93,135,160,8925,93,"7413",0.010752688172043,3010,514,"3010514"
"699",99,141,166,9207,99,"7413",0.0101010101010101,3010,514,"3010514"
"700",97,139,164,9695,97,"7413",0.0103092783505155,3010,514,"3010514"
"701",101,143,168,8850,101,"7413",0.0099009900990099,3010,514,"3010514"
"702",102,144,169,8929,102,"7413",0.00980392156862745,3010,514,"3010514"
"703",103,145,170,8633,103,"7413",0.00970873786407767,3010,514,"3010514"
"704",105,147,172,9573,105,"7413",0.00952380952380952,3010,514,"3010514"
"705",93,135,160,7790,93,"7413",0.010752688172043,3011,514,"3011514"
"706",101,143,168,9195,101,"7413",0.0099009900990099,3011,514,"3011514"
"707",103,145,170,9128,103,"7413",0.00970873786407767,3011,514,"3011514"
"708",103,145,170,10546,103,"7413",0.00970873786407767,3011,514,"3011514"
"709",96,138,163,7410,96,"7413",0.0104166666666667,3011,514,"3011514"
"710",102,144,169,8842,102,"7413",0.00980392156862745,3011,514,"3011514"
"711",100,142,167,9870,100,"7413",0.01,3011,514,"3011514"
"712",94,136,161,7695,94,"7413",0.0106382978723404,3011,514,"3011514"
"713",91,133,158,10869,91,"7413",0.010989010989011,3012,514,"3012514"
"714",89,131,156,10253,89,"7413",0.0112359550561798,3012,514,"3012514"
"715",85,127,152,8493,85,"7413",0.0117647058823529,3012,514,"3012514"
"716",83,125,150,8299,83,"7413",0.0120481927710843,3012,514,"3012514"
"717",78,120,145,10671,78,"7413",0.0128205128205128,3012,514,"3012514"
"718",81,123,148,9972,81,"7413",0.0123456790123457,3012,514,"3012514"
"719",83,125,150,8153,83,"7413",0.0120481927710843,3012,514,"3012514"
"720",82,124,149,9854,82,"7413",0.0121951219512195,3012,514,"3012514"
"721",96,138,163,9262,96,"7413",0.0104166666666667,3013,514,"3013514"
"722",85,127,152,9335,85,"7413",0.0117647058823529,3013,514,"3013514"
"723",77,119,144,10246,77,"7413",0.012987012987013,3014,514,"3014514"
"724",79,121,146,8284,79,"7413",0.0126582278481013,3014,514,"3014514"
"725",81,123,148,7981,81,"7413",0.0123456790123457,3014,514,"3014514"
"726",72,114,139,9043,72,"7413",0.0138888888888889,3015,514,"3015514"
"727",73,115,140,9441,73,"7413",0.0136986301369863,3015,514,"3015514"
"728",71,113,138,10391,71,"7413",0.0140845070422535,3015,514,"3015514"
"729",69,111,136,10104,69,"7413",0.0144927536231884,3015,514,"3015514"
"730",69,110,136,9430,69,"7413",0.0144927536231884,3016,514,"3016514"
"731",79,116,146,10179,79,"7413",0.0126582278481013,3016,514,"3016514"
"732",75,112,142,8904,75,"7413",0.0133333333333333,3016,514,"3016514"
"733",85,112,152,9742,85,"7413",0.0117647058823529,3017,514,"3017514"
"734",72,99,139,7223,72,"7413",0.0138888888888889,3018,514,"3018514"
"735",73,100,140,10527,73,"7413",0.0136986301369863,3018,514,"3018514"
"736",71,98,138,9183,71,"7413",0.0140845070422535,3018,514,"3018514"
"737",71,98,138,9310,71,"7413",0.0140845070422535,3019,514,"3019514"
"738",72,99,139,10375,72,"7413",0.0138888888888889,3019,514,"3019514"
"739",96,117,163,10028,96,"7413",0.0104166666666667,3020,514,"3020514"
"740",84,104,151,9181,84,"7413",0.0119047619047619,3020,514,"3020514"
"741",86,106,153,9826,86,"7413",0.0116279069767442,3020,514,"3020514"
"742",81,105,148,8033,81,"7413",0.0123456790123457,3021,514,"3021514"
